date,season_norm
2010-01-08,-0.12863391312774503
2010-01-09,-0.016714356837843315
2010-01-10,-0.4808253828315389
2010-01-11,0.29681110216733886
2010-01-12,2.382938430302456
2010-01-13,1.3679926442988912
2010-01-14,0.531821698195319
2010-01-15,0.6517432804408841
2010-01-16,-0.45091565347384355
2010-01-17,-1.6709634952981356
2010-01-18,-0.8326677965857402
2010-01-19,-0.12194827412949634
2010-01-20,0.7337612324906746
2010-01-21,2.0856753266810943
2010-01-22,2.9747884878284476
2010-01-23,1.7425606424292657
2010-01-24,-0.5003591684379726
2010-01-25,0.2530605955746947
2010-01-26,0.3826235675336607
2010-01-27,1.2605908762654798
2010-01-28,1.0620938839399927
2010-01-29,1.008288832234424
2010-01-30,-0.20983152558325371
2010-01-31,-0.21010554583556748
2010-02-01,1.0795474505705738
2010-02-02,1.230601239309301
2010-02-03,1.2227751449843842
2010-02-04,1.412708260281746
2010-02-05,1.819060422640915
2010-02-06,0.29045164882774227
2010-02-07,-0.1591648109251503
2010-02-08,1.485029429749563
2010-02-09,1.7104058576695198
2010-02-10,1.4740152182448514
2010-02-11,1.4441197666884908
2010-02-12,1.5945038377289262
2010-02-13,-0.43423701368020473
2010-02-14,-0.9804108783367208
2010-02-15,0.6459691958814496
2010-02-16,0.3055323339568213
2010-02-17,0.0726876948246235
2010-02-18,-0.04748011403006818
2010-02-19,0.0866363331754315
2010-02-20,-0.4163699649613455
2010-02-21,-0.5254526324807399
2010-02-22,1.6232625698980734
2010-02-23,1.302976105467803
2010-02-24,0.30734439787224904
2010-02-25,0.13678656610254616
2010-02-26,7.585910770124275e-05
2010-02-27,-0.41945716330690413
2010-02-28,-1.023455187170732
2010-03-01,-0.549189477254753
2010-03-02,-0.0165829084830985
2010-03-03,0.008086368625744241
2010-03-04,0.015308533639628483
2010-03-05,-0.07735100433296144
2010-03-06,-0.6331430460225891
2010-03-07,-1.3730827239061365
2010-03-08,0.12612911285401404
2010-03-09,0.3244037987960264
2010-03-10,-0.3307248895324466
2010-03-11,-0.5728618528349833
2010-03-12,-0.5657626500617678
2010-03-13,-1.4815415954856195
2010-03-14,-2.0864572762746767
2010-03-15,-0.6315270298409267
2010-03-16,0.001029579011883166
2010-03-17,-0.16811381420376725
2010-03-18,-0.10686571792284538
2010-03-19,0.22634619749606041
2010-03-20,-0.46782970555475095
